"","County","Period","Date","Incidents","ARIMA","Error_ARIMA","HW","Error_HW","Latitude","Longitude"
"15360","Nassau","2014-2015",2015-03-14,237,0,0,0,0,40.7506561,-73.582905
"15361","Nassau","2013-2014",2014-04-05,268,0,0,0,0,40.7506561,-73.582905
"15362","Nassau","2014-2015",2014-11-29,26,0,0,0,0,40.7506561,-73.582905
"15363","Nassau","2009-2010",2010-07-24,0,0,0,0,0,40.7506561,-73.582905
"15364","Nassau","2017-2018",2017-12-30,203,0,0,0,0,40.7506561,-73.582905
"15365","Nassau","2014-2015",2015-03-07,85,0,0,0,0,40.7506561,-73.582905
"15366","Nassau","2017-2018",2018-09-15,0,0,0,0,0,40.7506561,-73.582905
"15367","Nassau","2009-2010",2010-05-01,36,0,0,0,0,40.7506561,-73.582905
"15368","Nassau","2012-2013",2013-02-23,152,0,0,0,0,40.7506561,-73.582905
"15369","Nassau","2010-2011",2011-04-23,29,0,0,0,0,40.7506561,-73.582905
"15370","Nassau","2010-2011",2011-07-16,0,0,0,0,0,40.7506561,-73.582905
"15371","Nassau","2011-2012",2012-02-18,8,0,0,0,0,40.7506561,-73.582905
"15372","Nassau","2017-2018",2018-09-01,0,0,0,0,0,40.7506561,-73.582905
"15373","Nassau","2014-2015",2015-04-04,39,0,0,0,0,40.7506561,-73.582905
"15374","Nassau","2013-2014",2014-03-15,117,0,0,0,0,40.7506561,-73.582905
"15375","Nassau","2011-2012",2012-04-28,19,0,0,0,0,40.7506561,-73.582905
"15376","Nassau","2013-2014",2013-12-21,38,0,0,0,0,40.7506561,-73.582905
"15377","Nassau","2011-2012",2012-03-24,46,0,0,0,0,40.7506561,-73.582905
"15378","Nassau","2011-2012",2012-04-07,20,0,0,0,0,40.7506561,-73.582905
"15379","Nassau","2010-2011",2011-04-30,5,0,0,0,0,40.7506561,-73.582905
"15380","Nassau","2018-2019",2018-12-08,39,57,18,76,37,40.7506561,-73.582905
"15381","Nassau","2017-2018",2017-12-16,50,0,0,0,0,40.7506561,-73.582905
"15382","Nassau","2009-2010",2010-07-10,0,0,0,0,0,40.7506561,-73.582905
"15383","Nassau","2016-2017",2016-12-31,196,0,0,0,0,40.7506561,-73.582905
"15384","Nassau","2015-2016",2015-11-14,4,0,0,0,0,40.7506561,-73.582905
"15385","Nassau","2010-2011",2011-07-30,0,0,0,0,0,40.7506561,-73.582905
"15386","Nassau","2016-2017",2017-01-14,338,0,0,0,0,40.7506561,-73.582905
"15387","Nassau","2011-2012",2012-06-23,0,0,0,0,0,40.7506561,-73.582905
"15388","Nassau","2011-2012",2012-01-21,5,0,0,0,0,40.7506561,-73.582905
"15389","Nassau","2016-2017",2017-01-28,320,0,0,0,0,40.7506561,-73.582905
"15390","Nassau","2018-2019",2019-07-27,0,56,56,34,34,40.7506561,-73.582905
"15391","Nassau","2011-2012",2012-02-04,5,0,0,0,0,40.7506561,-73.582905
"15392","Nassau","2014-2015",2014-12-13,54,0,0,0,0,40.7506561,-73.582905
"15393","Nassau","2011-2012",2012-03-31,32,0,0,0,0,40.7506561,-73.582905
"15394","Nassau","2015-2016",2015-11-21,6,0,0,0,0,40.7506561,-73.582905
"15395","Nassau","2011-2012",2012-04-21,33,0,0,0,0,40.7506561,-73.582905
"15396","Nassau","2015-2016",2015-12-05,3,0,0,0,0,40.7506561,-73.582905
"15397","Nassau","2014-2015",2014-12-06,57,0,0,0,0,40.7506561,-73.582905
"15398","Nassau","2018-2019",2018-12-22,210,71,-139,131,-79,40.7506561,-73.582905
"15399","Nassau","2013-2014",2014-03-01,54,0,0,0,0,40.7506561,-73.582905
"15400","Nassau","2013-2014",2013-12-07,17,0,0,0,0,40.7506561,-73.582905
"15401","Nassau","2009-2010",2010-06-12,0,0,0,0,0,40.7506561,-73.582905
"15402","Nassau","2018-2019",2018-10-27,15,32,17,2,-13,40.7506561,-73.582905
"15403","Nassau","2010-2011",2011-06-18,0,0,0,0,0,40.7506561,-73.582905
"15404","Nassau","2016-2017",2017-01-07,228,0,0,0,0,40.7506561,-73.582905
"15405","Nassau","2018-2019",2018-11-24,45,52,7,23,-22,40.7506561,-73.582905
"15406","Nassau","2016-2017",2017-09-23,0,0,0,0,0,40.7506561,-73.582905
"15407","Nassau","2016-2017",2017-01-21,337,0,0,0,0,40.7506561,-73.582905
"15408","Nassau","2010-2011",2011-04-09,46,0,0,0,0,40.7506561,-73.582905
"15409","Nassau","2014-2015",2014-11-22,22,0,0,0,0,40.7506561,-73.582905
"15410","Nassau","2011-2012",2012-05-26,0,0,0,0,0,40.7506561,-73.582905
"15411","Nassau","2015-2016",2016-02-13,119,0,0,0,0,40.7506561,-73.582905
"15412","Nassau","2018-2019",2019-08-03,0,56,56,31,31,40.7506561,-73.582905
"15413","Nassau","2013-2014",2013-12-28,64,0,0,0,0,40.7506561,-73.582905
"15414","Nassau","2010-2011",2011-04-02,57,0,0,0,0,40.7506561,-73.582905
"15415","Nassau","2017-2018",2018-09-22,0,0,0,0,0,40.7506561,-73.582905
"15416","Nassau","2015-2016",2015-11-28,2,0,0,0,0,40.7506561,-73.582905
"15417","Nassau","2010-2011",2011-04-16,27,0,0,0,0,40.7506561,-73.582905
"15418","Nassau","2018-2019",2018-10-06,7,6,-1,1,-6,40.7506561,-73.582905
"15419","Nassau","2009-2010",2010-05-08,3,0,0,0,0,40.7506561,-73.582905
"15420","Nassau","2018-2019",2019-09-14,0,56,56,18,18,40.7506561,-73.582905
"15421","Nassau","2018-2019",2019-07-06,0,56,56,41,41,40.7506561,-73.582905
"15422","Nassau","2018-2019",2018-10-20,14,25,11,0,-14,40.7506561,-73.582905
"15423","Nassau","2010-2011",2011-05-14,4,0,0,0,0,40.7506561,-73.582905
"15424","Nassau","2013-2014",2014-03-22,130,0,0,0,0,40.7506561,-73.582905
"15425","Nassau","2010-2011",2011-06-25,0,0,0,0,0,40.7506561,-73.582905
"15426","Nassau","2010-2011",2011-02-26,126,0,0,0,0,40.7506561,-73.582905
"15427","Nassau","2017-2018",2017-12-09,27,0,0,0,0,40.7506561,-73.582905
"15428","Nassau","2018-2019",2018-12-01,49,55,6,36,-13,40.7506561,-73.582905
"15429","Nassau","2010-2011",2011-03-12,114,0,0,0,0,40.7506561,-73.582905
"15430","Nassau","2017-2018",2017-12-23,104,0,0,0,0,40.7506561,-73.582905
"15431","Nassau","2018-2019",2018-12-15,119,62,-57,131,12,40.7506561,-73.582905
"15432","Nassau","2013-2014",2014-04-19,191,0,0,0,0,40.7506561,-73.582905
"15433","Nassau","2016-2017",2017-02-11,390,0,0,0,0,40.7506561,-73.582905
"15434","Nassau","2009-2010",2010-04-03,2,0,0,0,0,40.7506561,-73.582905
"15435","Nassau","2014-2015",2015-04-11,38,0,0,0,0,40.7506561,-73.582905
"15436","Nassau","2014-2015",2014-12-27,214,0,0,0,0,40.7506561,-73.582905
"15437","Nassau","2016-2017",2016-11-26,22,0,0,0,0,40.7506561,-73.582905
"15438","Nassau","2012-2013",2013-04-06,52,0,0,0,0,40.7506561,-73.582905
"15439","Nassau","2016-2017",2016-12-24,84,0,0,0,0,40.7506561,-73.582905
"15440","Nassau","2011-2012",2012-04-14,26,0,0,0,0,40.7506561,-73.582905
"15441","Nassau","2010-2011",2011-05-07,8,0,0,0,0,40.7506561,-73.582905
"15442","Nassau","2017-2018",2017-11-18,15,0,0,0,0,40.7506561,-73.582905
"15443","Nassau","2010-2011",2011-05-21,1,0,0,0,0,40.7506561,-73.582905
"15444","Nassau","2019-2020",2019-10-05,13,57,44,21,8,40.7506561,-73.582905
"15445","Nassau","2017-2018",2017-12-02,26,0,0,0,0,40.7506561,-73.582905
"15446","Nassau","2013-2014",2014-04-12,218,0,0,0,0,40.7506561,-73.582905
"15447","Nassau","2010-2011",2011-03-05,166,0,0,0,0,40.7506561,-73.582905
"15448","Nassau","2012-2013",2013-04-20,21,0,0,0,0,40.7506561,-73.582905
"15449","Nassau","2015-2016",2016-01-30,37,0,0,0,0,40.7506561,-73.582905
"15450","Nassau","2011-2012",2012-01-28,3,0,0,0,0,40.7506561,-73.582905
"15451","Nassau","2010-2011",2011-03-19,71,0,0,0,0,40.7506561,-73.582905
"15452","Nassau","2018-2019",2019-07-20,0,56,56,37,37,40.7506561,-73.582905
"15453","Nassau","2012-2013",2013-05-18,10,0,0,0,0,40.7506561,-73.582905
"15454","Nassau","2013-2014",2014-04-26,90,0,0,0,0,40.7506561,-73.582905
"15455","Nassau","2014-2015",2014-12-20,100,0,0,0,0,40.7506561,-73.582905
"15456","Nassau","2018-2019",2019-01-05,292,98,-194,201,-91,40.7506561,-73.582905
"15457","Nassau","2013-2014",2014-05-10,48,0,0,0,0,40.7506561,-73.582905
"15458","Nassau","2012-2013",2013-03-02,134,0,0,0,0,40.7506561,-73.582905
"15459","Nassau","2018-2019",2019-05-18,24,59,35,28,4,40.7506561,-73.582905
"15460","Nassau","2012-2013",2013-06-29,0,0,0,0,0,40.7506561,-73.582905
"15461","Nassau","2013-2014",2014-03-08,70,0,0,0,0,40.7506561,-73.582905
"15462","Nassau","2016-2017",2017-04-01,194,0,0,0,0,40.7506561,-73.582905
"15463","Nassau","2012-2013",2013-07-13,0,0,0,0,0,40.7506561,-73.582905
"15464","Nassau","2017-2018",2017-11-25,19,0,0,0,0,40.7506561,-73.582905
"15465","Nassau","2011-2012",2012-05-05,17,0,0,0,0,40.7506561,-73.582905
"15466","Nassau","2012-2013",2013-04-13,42,0,0,0,0,40.7506561,-73.582905
"15467","Nassau","2018-2019",2019-06-29,0,56,56,43,43,40.7506561,-73.582905
"15468","Nassau","2014-2015",2014-11-15,20,0,0,0,0,40.7506561,-73.582905
"15469","Nassau","2011-2012",2012-05-19,17,0,0,0,0,40.7506561,-73.582905
"15470","Nassau","2018-2019",2019-07-13,0,56,56,39,39,40.7506561,-73.582905
"15471","Nassau","2016-2017",2017-09-09,0,0,0,0,0,40.7506561,-73.582905
"15472","Nassau","2015-2016",2016-10-01,0,0,0,0,0,40.7506561,-73.582905
"15473","Nassau","2012-2013",2013-01-12,432,0,0,0,0,40.7506561,-73.582905
"15474","Nassau","2014-2015",2015-07-25,0,0,0,0,0,40.7506561,-73.582905
"15475","Nassau","2013-2014",2014-01-04,101,0,0,0,0,40.7506561,-73.582905
"15476","Nassau","2010-2011",2011-08-06,0,0,0,0,0,40.7506561,-73.582905
"15477","Nassau","2013-2014",2014-01-18,126,0,0,0,0,40.7506561,-73.582905
"15478","Nassau","2012-2013",2013-02-09,158,0,0,0,0,40.7506561,-73.582905
"15479","Nassau","2012-2013",2013-03-09,115,0,0,0,0,40.7506561,-73.582905
"15480","Nassau","2018-2019",2018-10-13,14,17,3,0,-14,40.7506561,-73.582905
"15481","Nassau","2009-2010",2010-05-15,2,0,0,0,0,40.7506561,-73.582905
"15482","Nassau","2018-2019",2019-09-21,0,56,56,17,17,40.7506561,-73.582905
"15483","Nassau","2009-2010",2010-05-29,0,0,0,0,0,40.7506561,-73.582905
"15484","Nassau","2013-2014",2014-02-15,106,0,0,0,0,40.7506561,-73.582905
"15485","Nassau","2012-2013",2013-07-20,0,0,0,0,0,40.7506561,-73.582905
"15486","Nassau","2013-2014",2014-03-29,217,0,0,0,0,40.7506561,-73.582905
"15487","Nassau","2011-2012",2012-05-12,14,0,0,0,0,40.7506561,-73.582905
"15488","Nassau","2014-2015",2014-11-08,8,0,0,0,0,40.7506561,-73.582905
"15489","Nassau","2013-2014",2013-11-30,5,0,0,0,0,40.7506561,-73.582905
"15490","Nassau","2016-2017",2017-09-02,0,0,0,0,0,40.7506561,-73.582905
"15491","Nassau","2012-2013",2013-05-04,21,0,0,0,0,40.7506561,-73.582905
"15492","Nassau","2016-2017",2017-05-20,16,0,0,0,0,40.7506561,-73.582905
"15493","Nassau","2016-2017",2017-09-16,0,0,0,0,0,40.7506561,-73.582905
"15494","Nassau","2011-2012",2012-02-11,7,0,0,0,0,40.7506561,-73.582905
"15495","Nassau","2016-2017",2017-02-18,277,0,0,0,0,40.7506561,-73.582905
"15496","Nassau","2018-2019",2019-08-17,0,56,56,26,26,40.7506561,-73.582905
"15497","Nassau","2013-2014",2014-01-11,101,0,0,0,0,40.7506561,-73.582905
"15498","Nassau","2010-2011",2011-08-13,0,0,0,0,0,40.7506561,-73.582905
"15499","Nassau","2016-2017",2017-03-18,143,0,0,0,0,40.7506561,-73.582905
"15500","Nassau","2015-2016",2015-12-12,7,0,0,0,0,40.7506561,-73.582905
"15501","Nassau","2015-2016",2015-12-26,5,0,0,0,0,40.7506561,-73.582905
"15502","Nassau","2012-2013",2013-03-16,126,0,0,0,0,40.7506561,-73.582905
"15503","Nassau","2009-2010",2010-05-22,12,0,0,0,0,40.7506561,-73.582905
"15504","Nassau","2013-2014",2013-11-09,2,0,0,0,0,40.7506561,-73.582905
"15505","Nassau","2009-2010",2010-06-19,0,0,0,0,0,40.7506561,-73.582905
"15506","Nassau","2013-2014",2014-07-05,0,0,0,0,0,40.7506561,-73.582905
"15507","Nassau","2010-2011",2011-05-28,0,0,0,0,0,40.7506561,-73.582905
"15508","Nassau","2015-2016",2016-01-23,26,0,0,0,0,40.7506561,-73.582905
"15509","Nassau","2015-2016",2016-09-17,0,0,0,0,0,40.7506561,-73.582905
"15510","Nassau","2012-2013",2013-04-27,14,0,0,0,0,40.7506561,-73.582905
"15511","Nassau","2015-2016",2016-02-06,78,0,0,0,0,40.7506561,-73.582905
"15512","Nassau","2011-2012",2011-10-22,2,0,0,0,0,40.7506561,-73.582905
"15513","Nassau","2011-2012",2012-06-02,0,0,0,0,0,40.7506561,-73.582905
"15514","Nassau","2017-2018",2018-01-06,268,0,0,0,0,40.7506561,-73.582905
"15515","Nassau","2018-2019",2018-12-29,317,87,-230,215,-102,40.7506561,-73.582905
"15516","Nassau","2016-2017",2016-11-12,4,0,0,0,0,40.7506561,-73.582905
"15517","Nassau","2018-2019",2019-08-24,0,56,56,23,23,40.7506561,-73.582905
"15518","Nassau","2016-2017",2016-10-29,5,0,0,0,0,40.7506561,-73.582905
"15519","Nassau","2014-2015",2015-04-25,29,0,0,0,0,40.7506561,-73.582905
"15520","Nassau","2014-2015",2015-01-10,276,0,0,0,0,40.7506561,-73.582905
"15521","Nassau","2018-2019",2019-05-25,0,56,56,31,31,40.7506561,-73.582905
"15522","Nassau","2012-2013",2013-07-06,0,0,0,0,0,40.7506561,-73.582905
"15523","Nassau","2015-2016",2016-01-02,11,0,0,0,0,40.7506561,-73.582905
"15524","Nassau","2016-2017",2017-04-08,193,0,0,0,0,40.7506561,-73.582905
"15525","Nassau","2018-2019",2019-06-08,0,56,56,43,43,40.7506561,-73.582905
"15526","Nassau","2019-2020",2019-10-19,7,60,53,20,13,40.7506561,-73.582905
"15527","Nassau","2009-2010",2010-06-26,0,0,0,0,0,40.7506561,-73.582905
"15528","Nassau","2013-2014",2014-07-12,0,0,0,0,0,40.7506561,-73.582905
"15529","Nassau","2016-2017",2017-05-06,36,0,0,0,0,40.7506561,-73.582905
"15530","Nassau","2014-2015",2015-02-21,126,0,0,0,0,40.7506561,-73.582905
"15531","Nassau","2015-2016",2016-09-24,0,0,0,0,0,40.7506561,-73.582905
"15532","Nassau","2019-2020",2019-11-02,19,63,44,27,8,40.7506561,-73.582905
"15533","Nassau","2014-2015",2015-07-18,0,0,0,0,0,40.7506561,-73.582905
"15534","Nassau","2011-2012",2011-10-29,5,0,0,0,0,40.7506561,-73.582905
"15535","Nassau","2012-2013",2013-01-19,331,0,0,0,0,40.7506561,-73.582905
"15536","Nassau","2014-2015",2015-08-01,0,0,0,0,0,40.7506561,-73.582905
"15537","Nassau","2016-2017",2017-06-17,0,0,0,0,0,40.7506561,-73.582905
"15538","Nassau","2016-2017",2016-11-19,9,0,0,0,0,40.7506561,-73.582905
"15539","Nassau","2014-2015",2015-01-03,222,0,0,0,0,40.7506561,-73.582905
"15540","Nassau","2016-2017",2017-07-01,0,0,0,0,0,40.7506561,-73.582905
"15541","Nassau","2016-2017",2016-12-03,32,0,0,0,0,40.7506561,-73.582905
"15542","Nassau","2011-2012",2011-12-10,4,0,0,0,0,40.7506561,-73.582905
"15543","Nassau","2018-2019",2019-06-01,0,56,56,40,40,40.7506561,-73.582905
"15544","Nassau","2018-2019",2019-09-28,0,56,56,20,20,40.7506561,-73.582905
"15545","Nassau","2015-2016",2016-01-09,16,0,0,0,0,40.7506561,-73.582905
"15546","Nassau","2018-2019",2018-11-03,10,39,29,7,-3,40.7506561,-73.582905
"15547","Nassau","2017-2018",2018-07-21,0,0,0,0,0,40.7506561,-73.582905
"15548","Nassau","2013-2014",2013-11-23,5,0,0,0,0,40.7506561,-73.582905
"15549","Nassau","2009-2010",2010-07-03,0,0,0,0,0,40.7506561,-73.582905
"15550","Nassau","2016-2017",2017-08-26,0,0,0,0,0,40.7506561,-73.582905
"15551","Nassau","2012-2013",2012-12-29,371,0,0,0,0,40.7506561,-73.582905
"15552","Nassau","2009-2010",2010-07-17,0,0,0,0,0,40.7506561,-73.582905
"15553","Nassau","2015-2016",2015-10-24,3,0,0,0,0,40.7506561,-73.582905
"15554","Nassau","2016-2017",2017-05-27,0,0,0,0,0,40.7506561,-73.582905
"15555","Nassau","2012-2013",2013-09-07,0,0,0,0,0,40.7506561,-73.582905
"15556","Nassau","2013-2014",2014-05-03,61,0,0,0,0,40.7506561,-73.582905
"15557","Nassau","2016-2017",2017-02-25,252,0,0,0,0,40.7506561,-73.582905
"15558","Nassau","2016-2017",2017-06-24,0,0,0,0,0,40.7506561,-73.582905
"15559","Nassau","2011-2012",2011-11-19,6,0,0,0,0,40.7506561,-73.582905
"15560","Nassau","2010-2011",2011-08-20,0,0,0,0,0,40.7506561,-73.582905
"15561","Nassau","2016-2017",2017-03-25,172,0,0,0,0,40.7506561,-73.582905
"15562","Nassau","2013-2014",2014-02-01,124,0,0,0,0,40.7506561,-73.582905
"15563","Nassau","2013-2014",2013-11-02,1,0,0,0,0,40.7506561,-73.582905
"15564","Nassau","2012-2013",2013-03-23,95,0,0,0,0,40.7506561,-73.582905
"15565","Nassau","2018-2019",2019-02-09,495,244,-251,205,-290,40.7506561,-73.582905
"15566","Nassau","2015-2016",2016-01-16,15,0,0,0,0,40.7506561,-73.582905
"15567","Nassau","2014-2015",2015-02-07,250,0,0,0,0,40.7506561,-73.582905
"15568","Nassau","2018-2019",2018-11-10,18,45,27,13,-5,40.7506561,-73.582905
"15569","Nassau","2010-2011",2011-06-04,0,0,0,0,0,40.7506561,-73.582905
"15570","Nassau","2011-2012",2012-01-14,5,0,0,0,0,40.7506561,-73.582905
"15571","Nassau","2017-2018",2018-08-11,0,0,0,0,0,40.7506561,-73.582905
"15572","Nassau","2015-2016",2015-10-17,6,0,0,0,0,40.7506561,-73.582905
"15573","Nassau","2013-2014",2013-12-14,9,0,0,0,0,40.7506561,-73.582905
"15574","Nassau","2017-2018",2018-08-25,0,0,0,0,0,40.7506561,-73.582905
"15575","Nassau","2011-2012",2012-06-09,0,0,0,0,0,40.7506561,-73.582905
"15576","Nassau","2017-2018",2018-01-13,385,0,0,0,0,40.7506561,-73.582905
"15577","Nassau","2015-2016",2016-03-12,426,0,0,0,0,40.7506561,-73.582905
"15578","Nassau","2012-2013",2013-06-01,0,0,0,0,0,40.7506561,-73.582905
"15579","Nassau","2015-2016",2016-07-23,0,0,0,0,0,40.7506561,-73.582905
"15580","Nassau","2018-2019",2019-01-19,273,118,-155,217,-56,40.7506561,-73.582905
"15581","Nassau","2014-2015",2015-05-02,13,0,0,0,0,40.7506561,-73.582905
"15582","Nassau","2010-2011",2011-08-27,0,0,0,0,0,40.7506561,-73.582905
"15583","Nassau","2018-2019",2019-02-02,345,196,-149,209,-136,40.7506561,-73.582905
"15584","Nassau","2014-2015",2015-05-16,14,0,0,0,0,40.7506561,-73.582905
"15585","Nassau","2011-2012",2011-12-24,4,0,0,0,0,40.7506561,-73.582905
"15586","Nassau","2016-2017",2017-04-15,167,0,0,0,0,40.7506561,-73.582905
"15587","Nassau","2012-2013",2013-07-27,0,0,0,0,0,40.7506561,-73.582905
"15588","Nassau","2010-2011",2011-09-24,0,0,0,0,0,40.7506561,-73.582905
"15589","Nassau","2017-2018",2018-08-04,0,0,0,0,0,40.7506561,-73.582905
"15590","Nassau","2013-2014",2014-07-19,0,0,0,0,0,40.7506561,-73.582905
"15591","Nassau","2016-2017",2017-05-13,23,0,0,0,0,40.7506561,-73.582905
"15592","Nassau","2017-2018",2018-08-18,0,0,0,0,0,40.7506561,-73.582905
"15593","Nassau","2013-2014",2014-08-02,0,0,0,0,0,40.7506561,-73.582905
"15594","Nassau","2012-2013",2013-05-11,10,0,0,0,0,40.7506561,-73.582905
"15595","Nassau","2015-2016",2016-02-20,192,0,0,0,0,40.7506561,-73.582905
"15596","Nassau","2016-2017",2016-10-15,2,0,0,0,0,40.7506561,-73.582905
"15597","Nassau","2012-2013",2013-01-26,321,0,0,0,0,40.7506561,-73.582905
"15598","Nassau","2018-2019",2019-01-12,275,117,-158,216,-59,40.7506561,-73.582905
"15599","Nassau","2011-2012",2012-06-30,0,0,0,0,0,40.7506561,-73.582905
"15600","Nassau","2013-2014",2014-05-17,32,0,0,0,0,40.7506561,-73.582905
"15601","Nassau","2017-2018",2017-10-21,8,0,0,0,0,40.7506561,-73.582905
"15602","Nassau","2016-2017",2017-07-08,0,0,0,0,0,40.7506561,-73.582905
"15603","Nassau","2016-2017",2016-12-10,28,0,0,0,0,40.7506561,-73.582905
"15604","Nassau","2011-2012",2011-12-17,2,0,0,0,0,40.7506561,-73.582905
"15605","Nassau","2014-2015",2015-01-24,364,0,0,0,0,40.7506561,-73.582905
"15606","Nassau","2014-2015",2015-05-23,4,0,0,0,0,40.7506561,-73.582905
"15607","Nassau","2013-2014",2013-11-16,9,0,0,0,0,40.7506561,-73.582905
"15608","Nassau","2010-2011",2011-02-19,176,0,0,0,0,40.7506561,-73.582905
"15609","Nassau","2015-2016",2016-09-10,0,0,0,0,0,40.7506561,-73.582905
"15610","Nassau","2010-2011",2011-10-01,0,0,0,0,0,40.7506561,-73.582905
"15611","Nassau","2012-2013",2013-08-17,0,0,0,0,0,40.7506561,-73.582905
"15612","Nassau","2013-2014",2014-07-26,0,0,0,0,0,40.7506561,-73.582905
"15613","Nassau","2011-2012",2011-10-15,4,0,0,0,0,40.7506561,-73.582905
"15614","Nassau","2012-2013",2013-08-31,0,0,0,0,0,40.7506561,-73.582905
"15615","Nassau","2016-2017",2016-10-08,4,0,0,0,0,40.7506561,-73.582905
"15616","Nassau","2016-2017",2017-06-03,0,0,0,0,0,40.7506561,-73.582905
"15617","Nassau","2016-2017",2017-09-30,0,0,0,0,0,40.7506561,-73.582905
"15618","Nassau","2016-2017",2016-10-22,4,0,0,0,0,40.7506561,-73.582905
"15619","Nassau","2016-2017",2017-03-04,162,0,0,0,0,40.7506561,-73.582905
"15620","Nassau","2018-2019",2019-08-31,0,56,56,21,21,40.7506561,-73.582905
"15621","Nassau","2013-2014",2014-01-25,140,0,0,0,0,40.7506561,-73.582905
"15622","Nassau","2012-2013",2013-02-16,124,0,0,0,0,40.7506561,-73.582905
"15623","Nassau","2014-2015",2015-01-17,301,0,0,0,0,40.7506561,-73.582905
"15624","Nassau","2013-2014",2014-02-08,131,0,0,0,0,40.7506561,-73.582905
"15625","Nassau","2010-2011",2011-09-10,0,0,0,0,0,40.7506561,-73.582905
"15626","Nassau","2012-2013",2013-03-30,74,0,0,0,0,40.7506561,-73.582905
"15627","Nassau","2009-2010",2010-06-05,0,0,0,0,0,40.7506561,-73.582905
"15628","Nassau","2019-2020",2019-10-12,11,59,48,20,9,40.7506561,-73.582905
"15629","Nassau","2014-2015",2015-02-14,209,0,0,0,0,40.7506561,-73.582905
"15630","Nassau","2018-2019",2018-11-17,25,49,24,12,-13,40.7506561,-73.582905
"15631","Nassau","2010-2011",2011-06-11,0,0,0,0,0,40.7506561,-73.582905
"15632","Nassau","2014-2015",2015-02-28,96,0,0,0,0,40.7506561,-73.582905
"15633","Nassau","2009-2010",2010-03-20,13,0,0,0,0,40.7506561,-73.582905
"15634","Nassau","2014-2015",2015-07-11,0,0,0,0,0,40.7506561,-73.582905
"15635","Nassau","2017-2018",2018-04-21,88,0,0,0,0,40.7506561,-73.582905
"15636","Nassau","2009-2010",2010-07-31,0,0,0,0,0,40.7506561,-73.582905
"15637","Nassau","2011-2012",2012-06-16,0,0,0,0,0,40.7506561,-73.582905
"15638","Nassau","2017-2018",2017-10-07,1,0,0,0,0,40.7506561,-73.582905
"15639","Nassau","2009-2010",2010-04-17,1,0,0,0,0,40.7506561,-73.582905
"15640","Nassau","2015-2016",2016-07-16,0,0,0,0,0,40.7506561,-73.582905
"15641","Nassau","2016-2017",2017-03-11,120,0,0,0,0,40.7506561,-73.582905
"15642","Nassau","2018-2019",2019-01-26,319,170,-149,222,-97,40.7506561,-73.582905
"15643","Nassau","2014-2015",2015-05-09,13,0,0,0,0,40.7506561,-73.582905
"15644","Nassau","2010-2011",2011-09-03,0,0,0,0,0,40.7506561,-73.582905
"15645","Nassau","2015-2016",2016-08-13,0,0,0,0,0,40.7506561,-73.582905
"15646","Nassau","2010-2011",2011-01-08,244,0,0,0,0,40.7506561,-73.582905
"15647","Nassau","2010-2011",2011-09-17,0,0,0,0,0,40.7506561,-73.582905
"15648","Nassau","2016-2017",2017-04-22,108,0,0,0,0,40.7506561,-73.582905
"15649","Nassau","2012-2013",2013-08-03,0,0,0,0,0,40.7506561,-73.582905
"15650","Nassau","2017-2018",2018-07-28,0,0,0,0,0,40.7506561,-73.582905
"15651","Nassau","2012-2013",2012-12-22,300,0,0,0,0,40.7506561,-73.582905
"15652","Nassau","2010-2011",2011-02-05,209,0,0,0,0,40.7506561,-73.582905
"15653","Nassau","2009-2010",2010-03-13,7,0,0,0,0,40.7506561,-73.582905
"15654","Nassau","2012-2013",2013-01-05,373,0,0,0,0,40.7506561,-73.582905
"15655","Nassau","2013-2014",2014-08-09,0,0,0,0,0,40.7506561,-73.582905
"15656","Nassau","2019-2020",2019-11-23,32,65,33,43,11,40.7506561,-73.582905
"15657","Nassau","2012-2013",2013-09-14,0,0,0,0,0,40.7506561,-73.582905
"15658","Nassau","2011-2012",2011-11-12,5,0,0,0,0,40.7506561,-73.582905
"15659","Nassau","2012-2013",2013-02-02,183,0,0,0,0,40.7506561,-73.582905
"15660","Nassau","2014-2015",2015-08-15,0,0,0,0,0,40.7506561,-73.582905
"15661","Nassau","2011-2012",2011-11-26,5,0,0,0,0,40.7506561,-73.582905
"15662","Nassau","2014-2015",2015-08-29,0,0,0,0,0,40.7506561,-73.582905
"15663","Nassau","2015-2016",2016-08-06,0,0,0,0,0,40.7506561,-73.582905
"15664","Nassau","2016-2017",2017-07-15,0,0,0,0,0,40.7506561,-73.582905
"15665","Nassau","2016-2017",2016-12-17,37,0,0,0,0,40.7506561,-73.582905
"15666","Nassau","2015-2016",2016-08-20,0,0,0,0,0,40.7506561,-73.582905
"15667","Nassau","2018-2019",2019-06-15,0,56,56,44,44,40.7506561,-73.582905
"15668","Nassau","2015-2016",2016-09-03,0,0,0,0,0,40.7506561,-73.582905
"15669","Nassau","2011-2012",2012-01-07,2,0,0,0,0,40.7506561,-73.582905
"15670","Nassau","2014-2015",2014-11-01,9,0,0,0,0,40.7506561,-73.582905
"15671","Nassau","2015-2016",2015-10-10,4,0,0,0,0,40.7506561,-73.582905
"15672","Nassau","2010-2011",2011-02-12,195,0,0,0,0,40.7506561,-73.582905
"15673","Nassau","2012-2013",2013-08-24,0,0,0,0,0,40.7506561,-73.582905
"15674","Nassau","2010-2011",2010-10-30,4,0,0,0,0,40.7506561,-73.582905
"15675","Nassau","2019-2020",2019-11-09,23,64,41,33,10,40.7506561,-73.582905
